id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating
34603310,"Beautiful, spacious townhome in Congress Heights",117707156,Camille,,"Congress Heights, Bellevue, Washington Highlands",38.84069,-76.98942,Private room,100,1,13,9/2/2021,0.46,2,179,1,,4.92
34605067,"Walk to US Capital, Museums and Historic places",34431774,Azi,,"Capitol Hill, Lincoln Park",38.88799,-76.99927,Entire home/apt,74,2,0,,,1,362,0,,
34621475,Cozy room for professionals close to the metro,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93831,-77.0252,Private room,39,4,3,8/1/2021,0.13,32,358,1,,4.67
34624488,Pet-Friendly 1BR in H St Corridor—1.5mi to Capitol,48005494,Zeus,,"Union Station, Stanton Park, Kingman Park",38.89939,-76.9921,Entire home/apt,96,30,3,2/9/2021,0.16,163,299,1,,5
34624511,Charming 1BR w/in Walking Dist. of Metro by Zeus,48005494,Zeus,,"Union Station, Stanton Park, Kingman Park",38.89921,-76.992,Entire home/apt,87,30,4,12/30/2020,0.21,163,317,2,,5
34624516,"Ideal 1BR in H St Corridor, Pet Friendly by Zeus",48005494,Zeus,,"Union Station, Stanton Park, Kingman Park",38.89878,-76.99035,Entire home/apt,88,30,7,6/20/2021,0.29,163,270,4,,5
34624526,Pet-Friendly 1BR in Monarch Urban Bldg near Metro,48005494,Zeus,,"Union Station, Stanton Park, Kingman Park",38.89888,-76.99216,Entire home/apt,87,30,0,,,163,309,0,,
34624535,"H Street 2BR near Metro, US Capitol, & Natl Mall",48005494,Zeus,,"Union Station, Stanton Park, Kingman Park",38.89952,-76.99174,Entire home/apt,120,30,3,8/1/2021,0.24,163,271,2,,5
34624538,Bright 2BR on H St Corridor in Monarch Urban Bldg,48005494,Zeus,,"Union Station, Stanton Park, Kingman Park",38.89953,-76.99047,Entire home/apt,152,30,1,9/28/2019,0.04,163,257,0,,5
34627173,⭐  Modern New home  in DC with free parking  ⭐,167306878,Alaf,,Historic Anacostia,38.86189,-76.97827,Entire home/apt,320,3,32,8/29/2021,1.15,4,208,8,,4.69
34639074,Adams Morgan Garden Apartment near Zoo,3814176,Brian,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92334,-77.0447,Entire home/apt,65,2,6,7/7/2019,0.21,1,0,0,,5
34644786,PRO CLEANED! The Grand Piano at Logan Circle!,46630199,Home Sweet City,,"Shaw, Logan Circle",38.90951,-77.03079,Entire home/apt,184,3,47,8/23/2021,2.09,64,0,16,,4.89
34645016,DC/Capital Hill/MBR/1Block2Metro/120D/2,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88041,-76.98286,Private room,70,120,0,,,27,365,0,,
34645797,Capital Hill/LuxCondo MBR/1 block Metro/30D/2,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88106,-76.98277,Private room,80,31,0,,,27,365,0,,
34653542,Spacious & Private Apt. Near Gallaudet University,6970439,Jason,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91047,-76.98757,Entire home/apt,123,2,11,8/22/2021,0.4,2,87,2,,4.82
34653671,Private Apt near Gallaudet University,6970439,Jason,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91073,-76.98722,Entire home/apt,130,2,10,7/12/2021,0.36,2,61,1,,4.5
34665045,"New, Bright DC Apartment near H St, Train, Bus",42942998,Dani,,"Union Station, Stanton Park, Kingman Park",38.89453,-76.97871,Entire home/apt,83,3,27,9/12/2021,1.12,1,26,13,,4.81
34676985,Stunning Full Apartment in the Heart of Shaw/Logan,26224300,Will,,"Shaw, Logan Circle",38.91236,-77.03168,Entire home/apt,250,28,58,10/26/2020,2.2,1,177,2,,4.98
34701759,B&B Get-Away in Beautiful SE Home w/Metro Shuttle,222966270,Katrina,,"Douglas, Shipley Terrace",38.851,-76.978,Entire home/apt,199,1,0,,,1,0,0,,
34707978,Capital Hill/Lux3BRMCondo/1 Block Metro/31D/6,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88234,-76.9895,Entire home/apt,175,31,0,,,27,365,0,,
34719656,DELIGHTFUL studio in the Heart of Adams Morgan,198612938,Sarah,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92371,-77.04136,Entire home/apt,99,1,75,7/1/2021,3.89,6,146,35,,4.83
34721958,Welcome to my coozie cawna!,97558760,Kareen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92612,-77.00932,Entire home/apt,80,3,5,9/7/2020,0.2,1,134,0,,4.75
34737822,Modern DC Row Home | NOMA / Capitol Hill,7757638,Russell,,"Union Station, Stanton Park, Kingman Park",38.90204,-77.00308,Entire home/apt,385,2,55,9/13/2021,2.04,1,348,22,,4.93
34741693,"The Malabe @ Alexis,  2 Bed, 1.5 bath Charmn Condo",1523457,Monique,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90771,-76.98531,Private room,40,1,10,3/9/2020,0.36,1,0,0,,4.1
34748179,PRO CLEANED! Little House in the City ~ Parking!,46630199,Home Sweet City,,"Union Station, Stanton Park, Kingman Park",38.89344,-76.99135,Entire home/apt,146,3,60,8/28/2021,2.65,64,148,24,,4.9
34752596,"Entire Rowhouse, H st, Union Station, downtown",65175090,Katie,,"Union Station, Stanton Park, Kingman Park",38.90043,-76.99052,Entire home/apt,77,6,1,9/18/2019,0.04,3,0,0,,5
34757739,Beautiful Downtown Apt: Walk to Convention Center,262130852,Silvia Rose,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90152,-77.02524,Entire home/apt,180,14,12,7/1/2021,0.43,1,73,3,,4.92
34776723,Beautiful Perfectly Located Modern 2 BR condo,198556725,Daniel,,"Union Station, Stanton Park, Kingman Park",38.89566,-76.98787,Entire home/apt,200,2,14,8/21/2021,0.51,5,318,4,,4.86
34788642,Cozy room in luxury Columbia Heights apartment!,233901010,Eli,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9296,-77.03354,Private room,45,4,0,,,1,0,0,,
34810126,Capital Hill/Lux3BRMCondo/1BlockMetro/3D/6,19131071,Lily,,"Capitol Hill, Lincoln Park",38.87878,-76.98406,Entire home/apt,300,3,0,,,27,89,0,,
34812040,Cozy rowhouse on River Terrace Park,50798925,Nicholas,,"River Terrace, Benning, Greenway, Dupont Park",38.89342,-76.95947,Private room,65,2,1,5/27/2019,0.04,1,0,0,,5
34859597,Capitol Hill Large Bedroom for Longer Stay,141298284,David,,"Capitol Hill, Lincoln Park",38.881,-76.9975,Private room,54,30,4,8/14/2021,0.23,3,176,2,,4
34867728,1 BR Apmt in Center of DC! Parking Available!,26813256,Shahab,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9216,-77.00968,Entire home/apt,129,2,11,8/11/2019,0.43,1,0,0,,4.73
34868238,Master Bedroom for Rent,6355960,Matthew,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91731,-77.00089,Private room,75,1,14,9/6/2021,0.55,3,355,6,,4.93
34869080,UNION STATION Private mast bed&bath in townhouse,18489452,Sam,,"Union Station, Stanton Park, Kingman Park",38.89697,-76.99861,Private room,60,2,11,10/28/2019,0.39,1,0,0,,4.82
34884102,Private 5 Star Condo/Near Downtown/Walk to Metro,262957231,Dain,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90839,-77.00664,Entire home/apt,130,2,30,2/16/2020,1.1,1,0,0,,4.97
34895725,One Bedroom Apartment 506_Georgetown,216259133,Mahmoud,,"West End, Foggy Bottom, GWU",38.90332,-77.05114,Entire home/apt,139,1,14,4/3/2021,0.67,6,87,3,,4.71
34905346,Luxury Condo in DC - Walking distance to 2 Metro,250906522,Yomi,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90265,-76.92313,Entire home/apt,89,2,17,5/31/2021,0.61,3,74,2,,4.59
34910014,A home away from home (Luxury Apartment) Apt #1,233733884,Sivenson,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87194,-76.98191,Entire home/apt,120,2,24,11/11/2019,0.87,2,1,0,,4.88
34912567,Cozy studio apartment in the heart of the city!,162391100,Amgad,,"Dupont Circle, Connecticut Avenue/K Street",38.9073,-77.04659,Entire home/apt,150,2,1,5/31/2019,0.04,1,0,0,,5
34912899,"Beautiful, Perfect Location 1BD Apartment",84839495,Zachary,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90609,-76.98881,Entire home/apt,93,5,4,7/5/2019,0.14,1,365,0,,3.75
34913078,Beautiful Well Located Modern 3BR Unique Home,198556725,Daniel,,"Union Station, Stanton Park, Kingman Park",38.89387,-76.98783,Entire home/apt,225,2,29,8/24/2021,1.22,5,224,8,,4.79
34922571,One Bedroom Brookland Apt w/ Free Parking,31366022,Karina,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92681,-76.99543,Entire home/apt,69,8,24,6/30/2021,0.9,2,0,18,,4.88
34945366,DC Capital Hill Small Room 1Block to Metro/90D/2,19131071,Lily,,"Capitol Hill, Lincoln Park",38.8797,-76.98255,Private room,50,90,0,,,27,365,0,,
34946548,"The Lowell Hill House, Washington, D.C.",35982990,Joe,,"Colonial Village, Shepherd Park, North Portal Estates",38.98799,-77.03919,Entire home/apt,425,3,26,9/6/2021,1.01,1,259,8,,5
35001665,Georgetown Apartment 401,216259133,Mahmoud,,"West End, Foggy Bottom, GWU",38.90493,-77.05097,Entire home/apt,139,1,8,4/4/2021,0.34,6,79,1,,4
35053675,One Bedroom located in the heart of the city!,98397730,Alesha,,"Shaw, Logan Circle",38.90622,-77.0266,Entire home/apt,99,1,3,7/19/2019,0.11,1,0,0,,5
35054468,Capital Hill/1 Blcok Metro/MediumBRM90,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88222,-76.99131,Private room,66,90,0,,,27,364,0,,
35068620,"Elegant room, Private Bath in Townhouse, Pool",5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91255,-77.04657,Private room,116,2,3,1/16/2021,0.21,17,236,1,,5
35079953,Bright room in colorful home & garden oasis,1436388,Caroline,,"Brightwood Park, Crestwood, Petworth",38.95006,-77.02338,Private room,50,60,2,8/1/2019,0.07,1,0,0,,5
35095359,"Compact and Clean, 4 blocks to Metro",44706521,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92993,-77.02438,Private room,55,8,21,5/23/2021,0.77,8,0,6,,4.62
35098936,Spacious Basement w/ Study in Fort Totten,4648242,Evens,,"Brightwood Park, Crestwood, Petworth",38.94947,-77.01585,Private room,85,3,3,6/24/2019,0.11,3,365,0,,4.33
35108077,Charming Capitol Hill Rowhouse,4325061,Ali,,"Union Station, Stanton Park, Kingman Park",38.89634,-77.00249,Entire home/apt,214,7,8,8/21/2021,0.31,1,162,1,,5
35120903,"Quiet, Spacious Sanctuary Near Georgetown",188700932,Isobel,,"Cathedral Heights, McLean Gardens, Glover Park",38.91953,-77.07624,Entire home/apt,149,2,3,9/1/2019,0.11,4,0,0,,5
35128606,Private Room in Glover Park,264596614,Eren,,"Cathedral Heights, McLean Gardens, Glover Park",38.92332,-77.07883,Private room,49,1,2,6/25/2019,0.07,1,0,0,,5
35142364,Sun-filled private house near H Street corridor,13709149,Col,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90456,-76.9788,Entire home/apt,89,2,10,9/12/2021,0.36,1,50,6,,4.89
35153764,Amazing Historic Apartment Chevy Chase DC!,5448602,Maureen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96621,-77.06323,Entire home/apt,98,1,70,8/30/2021,3.03,4,304,42,,4.77
35161686,"Bright Capitol Hill, dog-friendly English Basement",11804734,Deb,,"Capitol Hill, Lincoln Park",38.884,-76.98096,Entire home/apt,104,2,65,8/8/2021,2.4,1,52,27,,4.97
35163265,Charming Row House with Location,41644125,Raymond,,"Shaw, Logan Circle",38.9081,-77.01629,Entire home/apt,120,2,0,,,1,0,0,,
35178474,Light Filled Condo in Historic Capitol Hill,48203263,Paiyal,,"Union Station, Stanton Park, Kingman Park",38.89349,-76.9915,Entire home/apt,345,2,11,4/11/2020,0.44,1,0,0,,4.5
35190274,CapitalHill/1BlockMetro/MBR12,19131071,Lily,,"Capitol Hill, Lincoln Park",38.87917,-76.98286,Private room,66,120,0,,,27,358,0,,
35190414,DC/CapitalHill/1BlockMetro/MBR/180D-2,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88404,-76.99055,Private room,40,180,0,,,27,364,0,,
35191255,CapitalHill/1BlockMetro/SmallBRM/5D,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88114,-76.98268,Private room,80,5,0,,,27,90,0,,
35191595,CapitalHill/1BlockMetro/SmallBRM/270D,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88095,-76.9846,Private room,50,270,0,,,27,358,0,,
35201832,"DuPont Stylish 1BR, Near Metro, with Parking",68815525,Ida,,"West End, Foggy Bottom, GWU",38.9068,-77.04878,Entire home/apt,199,3,82,9/14/2021,3.12,1,207,44,,4.99
35202572,Capitol Hill - 30 day min stay - Entire Condo,69203193,Leyla & Matt,,"Union Station, Stanton Park, Kingman Park",38.89539,-76.99872,Entire home/apt,75,30,6,8/7/2021,0.28,32,307,3,,4.33
35224167,Zen Lounge (Entire Home)-1Bedroom Queen  Condo,265215187,Kia,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90304,-76.93395,Entire home/apt,100,1,7,8/15/2021,0.29,1,179,1,,4
35224602,Convenient 1BR in Dupont Circle near Metro,48005494,Zeus,,"Dupont Circle, Connecticut Avenue/K Street",38.91386,-77.04576,Entire home/apt,88,30,3,6/12/2021,0.16,163,48,2,,5
35224647,Stylish 1BR in Dupont Circle near Metro by Zeus,48005494,Zeus,,"Dupont Circle, Connecticut Avenue/K Street",38.91398,-77.04622,Entire home/apt,88,30,2,7/18/2021,0.15,163,48,1,,3.5
35224697,"Nice 1BR in Dupont Circle near Metro, Pet-Friendly",48005494,Zeus,,"Dupont Circle, Connecticut Avenue/K Street",38.9136,-77.0469,Entire home/apt,100,30,1,10/18/2020,0.09,163,76,1,,5
35224959,Lovely 1BR in Dupont Circle near Metro by Zeus,48005494,Zeus,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91356,-77.047,Entire home/apt,101,30,1,4/6/2020,0.06,163,90,0,,5
35225006,Enchanting 1BR Apartment in Dupont Circle by Zeus,48005494,Zeus,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91305,-77.04755,Entire home/apt,107,30,1,7/31/2021,0.61,163,109,1,,5
35225056,Lovely 2BR in Dupont Circle Near Metro by Zeus,48005494,Zeus,,"Dupont Circle, Connecticut Avenue/K Street",38.91198,-77.04762,Entire home/apt,145,30,2,8/8/2020,0.76,163,117,1,,5
35225085,Charming 1BR Apartment in Dupont Circle by Zeus,48005494,Zeus,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91391,-77.04717,Entire home/apt,112,30,2,8/2/2021,0.26,163,108,2,,5
35225262,Great Cozy Ground level unit w/ full kitchen!,110083911,Kelvin & Nakita,,"Sheridan, Barry Farm, Buena Vista",38.85342,-76.98568,Private room,51,2,22,8/23/2020,0.9,1,321,1,,4.77
35225283,Lovely 2BR Apartment in Dupont Circle by Zeus,48005494,Zeus,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91301,-77.04751,Entire home/apt,154,30,2,8/17/2020,0.14,163,134,0,,5
35230824,City luxury on bus line massage shower* Palisades!,5509070,Deena,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93421,-77.11269,Private room,54,1,34,8/12/2021,1.46,3,360,18,,4.88
35247796,Beautiful Georgetown Townhouse,70689374,Jared,,"Georgetown, Burleith/Hillandale",38.91635,-77.07313,Entire home/apt,250,365,0,,,2,359,0,,
35248112,Private Room/Private Bath in fabulous Two Bed Apt,39261840,Stephani,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93268,-77.03117,Private room,59,1,42,9/11/2021,1.51,1,83,12,,5
35251578,Newly renovated & furnished sleep 6 condo Unit B!,265391427,Darryl,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86603,-76.96755,Entire home/apt,100,3,46,8/27/2021,14.84,6,138,23,,4.7
